,URL,Exist
6029,https://datausa.io/profile/geo/marion-al-metro-area,0
6030,https://datausa.io/profile/geo/marion-junction-al-metro-area,0
6031,https://datausa.io/profile/geo/midland-city-al-metro-area,0
6034,https://datausa.io/profile/geo/moulton-al-metro-area,0
6035,https://datausa.io/profile/geo/muscle-shoals-al-metro-area,0
6036,https://datausa.io/profile/geo/new-hope-al-metro-area,0
6037,https://datausa.io/profile/geo/northport-al-metro-area,0
6038,https://datausa.io/profile/geo/oneonta-al-metro-area,0
6039,https://datausa.io/profile/geo/opelika-al-metro-area,0
6040,https://datausa.io/profile/geo/ozark-al-metro-area,0
6041,https://datausa.io/profile/geo/pelham-al-metro-area,0
6042,https://datausa.io/profile/geo/pinson-al-metro-area,0
6043,https://datausa.io/profile/geo/roanoke-al-metro-area,0
6044,https://datausa.io/profile/geo/robertsdale-al-metro-area,0
6045,https://datausa.io/profile/geo/rockford-al-metro-area,0
6046,https://datausa.io/profile/geo/russellville-al-metro-area,0
6047,https://datausa.io/profile/geo/scottsboro-al-metro-area,0
6048,https://datausa.io/profile/geo/selma-al-metro-area,0
6049,https://datausa.io/profile/geo/shorter-al-metro-area,0
6050,https://datausa.io/profile/geo/sylacauga-al-metro-area,0
6051,https://datausa.io/profile/geo/talladega-al-metro-area,0
6052,https://datausa.io/profile/geo/tallassee-al-metro-area,0
6053,https://datausa.io/profile/geo/tanner-al-metro-area,0
6054,https://datausa.io/profile/geo/thomasville-al-metro-area,0
6055,https://datausa.io/profile/geo/thorsby-al-metro-area,0
6056,https://datausa.io/profile/geo/troy-al-metro-area,0
6058,https://datausa.io/profile/geo/union-springs-al-metro-area,0
6059,https://datausa.io/profile/geo/valley-head-al-metro-area,0
6060,https://datausa.io/profile/geo/vernon-al-metro-area,0
6061,https://datausa.io/profile/geo/wetumpka-al-metro-area,0
6062,https://datausa.io/profile/geo/whatley-al-metro-area,0
6063,https://datausa.io/profile/geo/winfield-al-metro-area,0
6064,https://datausa.io/profile/geo/adak-ak-metro-area,0
6066,https://datausa.io/profile/geo/annette-ak-metro-area,0
6067,https://datausa.io/profile/geo/auke-bay-ak-metro-area,0
6068,https://datausa.io/profile/geo/barrow-ak-metro-area,0
6069,https://datausa.io/profile/geo/bethel-ak-metro-area,0
6070,https://datausa.io/profile/geo/bettles-ak-metro-area,0
6071,https://datausa.io/profile/geo/cantwell-ak-metro-area,0
6072,https://datausa.io/profile/geo/central-ak-metro-area,0
6073,https://datausa.io/profile/geo/chandalar-lake-ak-metro-area,0
6074,https://datausa.io/profile/geo/clear-ak-metro-area,0
6075,https://datausa.io/profile/geo/cooper-landing-ak-metro-area,0
6076,https://datausa.io/profile/geo/cordova-ak-metro-area,0
6077,https://datausa.io/profile/geo/dillingham-ak-metro-area,0
6078,https://datausa.io/profile/geo/eagle-ak-metro-area,0
6080,https://datausa.io/profile/geo/galena-ak-metro-area,0
6081,https://datausa.io/profile/geo/glennallen-ak-metro-area,0
6082,https://datausa.io/profile/geo/gulkana-ak-metro-area,0
6083,https://datausa.io/profile/geo/haines-ak-metro-area,0
6084,https://datausa.io/profile/geo/healy-ak-metro-area,0
6085,https://datausa.io/profile/geo/homer-ak-metro-area,0
6086,https://datausa.io/profile/geo/iliamna-ak-metro-area,0
6087,https://datausa.io/profile/geo/juneau-ak-metro-area,0
6088,https://datausa.io/profile/geo/kasilof-ak-metro-area,0
6089,https://datausa.io/profile/geo/kenai-ak-metro-area,0
6090,https://datausa.io/profile/geo/ketchikan-ak-metro-area,0
6091,https://datausa.io/profile/geo/kodiak-ak-metro-area,0
6092,https://datausa.io/profile/geo/kotzebue-ak-metro-area,0
6093,https://datausa.io/profile/geo/kuparuk-ak-metro-area,0
6094,https://datausa.io/profile/geo/mccarthy-ak-metro-area,0
6095,https://datausa.io/profile/geo/mcgrath-ak-metro-area,0
6096,https://datausa.io/profile/geo/nabesna-ak-metro-area,0
6097,https://datausa.io/profile/geo/nenana-ak-metro-area,0
6098,https://datausa.io/profile/geo/nome-ak-metro-area,0
6099,https://datausa.io/profile/geo/northway-ak-metro-area,0
6100,https://datausa.io/profile/geo/ouzinkie-ak-metro-area,0
6101,https://datausa.io/profile/geo/palmer-ak-metro-area,0
6102,https://datausa.io/profile/geo/paxson-ak-metro-area,0
6103,https://datausa.io/profile/geo/petersburg-ak-metro-area,0
6104,https://datausa.io/profile/geo/salcha-ak-metro-area,0
6105,https://datausa.io/profile/geo/seward-ak-metro-area,0
6106,https://datausa.io/profile/geo/sitka-ak-metro-area,0
6107,https://datausa.io/profile/geo/skagway-ak-metro-area,0
6108,https://datausa.io/profile/geo/skwentna-ak-metro-area,0
6109,https://datausa.io/profile/geo/slana-ak-metro-area,0
6110,https://datausa.io/profile/geo/sutton-ak-metro-area,0
6111,https://datausa.io/profile/geo/talkeetna-ak-metro-area,0
6112,https://datausa.io/profile/geo/tanana-ak-metro-area,0
6113,https://datausa.io/profile/geo/tok-ak-metro-area,0
6114,https://datausa.io/profile/geo/umiat-ak-metro-area,0
6115,https://datausa.io/profile/geo/unalakleet-ak-metro-area,0
6116,https://datausa.io/profile/geo/valdez-ak-metro-area,0
6117,https://datausa.io/profile/geo/wales-ak-metro-area,0
6118,https://datausa.io/profile/geo/wasilla-ak-metro-area,0
6119,https://datausa.io/profile/geo/whittier-ak-metro-area,0
6120,https://datausa.io/profile/geo/wrangell-ak-metro-area,0
6121,https://datausa.io/profile/geo/yakutat-ak-metro-area,0
6122,https://datausa.io/profile/geo/aguila-az-metro-area,0
6123,https://datausa.io/profile/geo/ajo-az-metro-area,0
6124,https://datausa.io/profile/geo/alpine-az-metro-area,0
6125,https://datausa.io/profile/geo/apache-junction-az-metro-area,0
6126,https://datausa.io/profile/geo/bagdad-az-metro-area,0
6127,https://datausa.io/profile/geo/bellemont-az-metro-area,0
6128,https://datausa.io/profile/geo/benson-az-metro-area,0
6129,https://datausa.io/profile/geo/bisbee-az-metro-area,0
6130,https://datausa.io/profile/geo/blue-az-metro-area,0
6131,https://datausa.io/profile/geo/bouse-az-metro-area,0
6132,https://datausa.io/profile/geo/bowie-az-metro-area,0
6133,https://datausa.io/profile/geo/buckeye-az-metro-area,0
6134,https://datausa.io/profile/geo/bullhead-city-az-metro-area,0
6135,https://datausa.io/profile/geo/cameron-az-metro-area,0
6136,https://datausa.io/profile/geo/camp-verde-az-metro-area,0
6641,https://datausa.io/profile/geo/yorba-linda-ca-metro-area,0
6642,https://datausa.io/profile/geo/yosemite-natl-park-ca-metro-area,0
6643,https://datausa.io/profile/geo/yreka-ca-metro-area,0
6644,https://datausa.io/profile/geo/akron-co-metro-area,0
6645,https://datausa.io/profile/geo/alamosa-co-metro-area,0
6646,https://datausa.io/profile/geo/allenspark-co-metro-area,0
6647,https://datausa.io/profile/geo/aspen-co-metro-area,0
6648,https://datausa.io/profile/geo/bailey-co-metro-area,0
6649,https://datausa.io/profile/geo/basalt-co-metro-area,0
6650,https://datausa.io/profile/geo/bedrock-co-metro-area,0
6651,https://datausa.io/profile/geo/blanca-co-metro-area,0
6653,https://datausa.io/profile/geo/briggsdale-co-metro-area,0
6654,https://datausa.io/profile/geo/brighton-co-metro-area,0
6655,https://datausa.io/profile/geo/buena-vista-co-metro-area,0
6656,https://datausa.io/profile/geo/burlington-co-metro-area,0
6657,https://datausa.io/profile/geo/byers-co-metro-area,0
6658,https://datausa.io/profile/geo/campo-co-metro-area,0
6659,https://datausa.io/profile/geo/canon-city-co-metro-area,0
6660,https://datausa.io/profile/geo/castle-rock-co-metro-area,0
6661,https://datausa.io/profile/geo/cedaredge-co-metro-area,0
6662,https://datausa.io/profile/geo/center-co-metro-area,0
6663,https://datausa.io/profile/geo/cheyenne-wells-co-metro-area,0
6664,https://datausa.io/profile/geo/cimarron-co-metro-area,0
6665,https://datausa.io/profile/geo/coalmont-co-metro-area,0
6666,https://datausa.io/profile/geo/collbran-co-metro-area,0
6668,https://datausa.io/profile/geo/cortez-co-metro-area,0
6669,https://datausa.io/profile/geo/craig-co-metro-area,0
6670,https://datausa.io/profile/geo/creede-co-metro-area,0
6671,https://datausa.io/profile/geo/crested-butte-co-metro-area,0
6672,https://datausa.io/profile/geo/crestone-co-metro-area,0
6673,https://datausa.io/profile/geo/cripple-creek-co-metro-area,0
6674,https://datausa.io/profile/geo/crook-co-metro-area,0
6675,https://datausa.io/profile/geo/del-norte-co-metro-area,0
6676,https://datausa.io/profile/geo/delta-co-metro-area,0
6677,https://datausa.io/profile/geo/denver-co-metro-area,0
6678,https://datausa.io/profile/geo/denver-co-metro-area,0
6679,https://datausa.io/profile/geo/dillon-co-metro-area,0
6680,https://datausa.io/profile/geo/dinosaur-co-metro-area,0
6681,https://datausa.io/profile/geo/dove-creek-co-metro-area,0
6682,https://datausa.io/profile/geo/durango-co-metro-area,0
6683,https://datausa.io/profile/geo/eads-co-metro-area,0
6684,https://datausa.io/profile/geo/eagle-co-metro-area,0
6685,https://datausa.io/profile/geo/elizabeth-co-metro-area,0
6686,https://datausa.io/profile/geo/estes-park-co-metro-area,0
6687,https://datausa.io/profile/geo/evergreen-co-metro-area,0
6688,https://datausa.io/profile/geo/fairplay-co-metro-area,0
6689,https://datausa.io/profile/geo/flagler-co-metro-area,0
6690,https://datausa.io/profile/geo/florissant-co-metro-area,0
6691,https://datausa.io/profile/geo/fort-collins-co-metro-area,0
6692,https://datausa.io/profile/geo/fort-morgan-co-metro-area,0
6693,https://datausa.io/profile/geo/fruita-co-metro-area,0
6694,https://datausa.io/profile/geo/gardner-co-metro-area,0
6695,https://datausa.io/profile/geo/gateway-co-metro-area,0
6696,https://datausa.io/profile/geo/genoa-co-metro-area,0
6697,https://datausa.io/profile/geo/georgetown-co-metro-area,0
6698,https://datausa.io/profile/geo/glenwood-springs-co-metro-area,0
6699,https://datausa.io/profile/geo/golden-co-metro-area,0
6701,https://datausa.io/profile/geo/grand-lake-co-metro-area,0
6703,https://datausa.io/profile/geo/gunnison-co-metro-area,0
6704,https://datausa.io/profile/geo/hartsel-co-metro-area,0
6705,https://datausa.io/profile/geo/hayden-co-metro-area,0
6706,https://datausa.io/profile/geo/hesperus-co-metro-area,0
6707,https://datausa.io/profile/geo/holly-co-metro-area,0
6708,https://datausa.io/profile/geo/hugo-co-metro-area,0
6710,https://datausa.io/profile/geo/idalia-co-metro-area,0
6711,https://datausa.io/profile/geo/ignacio-co-metro-area,0
6712,https://datausa.io/profile/geo/joes-co-metro-area,0
6713,https://datausa.io/profile/geo/julesburg-co-metro-area,0
6714,https://datausa.io/profile/geo/karval-co-metro-area,0
6715,https://datausa.io/profile/geo/kim-co-metro-area,0
6716,https://datausa.io/profile/geo/kit-carson-co-metro-area,0
6717,https://datausa.io/profile/geo/kremmling-co-metro-area,0
6718,https://datausa.io/profile/geo/la-junta-co-metro-area,0
6719,https://datausa.io/profile/geo/lake-city-co-metro-area,0
6720,https://datausa.io/profile/geo/lake-george-co-metro-area,0
6721,https://datausa.io/profile/geo/lamar-co-metro-area,0
6722,https://datausa.io/profile/geo/las-animas-co-metro-area,0
6723,https://datausa.io/profile/geo/leadville-co-metro-area,0
6724,https://datausa.io/profile/geo/limon-co-metro-area,0
6725,https://datausa.io/profile/geo/lindon-co-metro-area,0
6726,https://datausa.io/profile/geo/littleton-co-metro-area,0
6727,https://datausa.io/profile/geo/livermore-co-metro-area,0
6728,https://datausa.io/profile/geo/longmont-co-metro-area,0
6729,https://datausa.io/profile/geo/loveland-co-metro-area,0
6730,https://datausa.io/profile/geo/mancos-co-metro-area,0
6731,https://datausa.io/profile/geo/matheson-co-metro-area,0
6732,https://datausa.io/profile/geo/meeker-co-metro-area,0
6733,https://datausa.io/profile/geo/mesa-verde-national-park-co-metro-area,0
6734,https://datausa.io/profile/geo/moffat-co-metro-area,0
6735,https://datausa.io/profile/geo/monte-vista-co-metro-area,0
6736,https://datausa.io/profile/geo/montrose-co-metro-area,0
6737,https://datausa.io/profile/geo/monument-co-metro-area,0
6738,https://datausa.io/profile/geo/naturita-co-metro-area,0
6739,https://datausa.io/profile/geo/nederland-co-metro-area,0
6740,https://datausa.io/profile/geo/new-raymer-co-metro-area,0
6741,https://datausa.io/profile/geo/norwood-co-metro-area,0
6742,https://datausa.io/profile/geo/nunn-co-metro-area,0
7276,https://datausa.io/profile/geo/hutsonville-il-metro-area,0
7277,https://datausa.io/profile/geo/jacksonville-il-metro-area,0
7278,https://datausa.io/profile/geo/jerseyville-il-metro-area,0
